ValuePath,MemoryAddress,MemorySize,FileAddress,FileSize,PrimitiveTypeName,PrimitiveTypeLength,PrimitiveTypeBits,Range,DefaultValue
fm.pat.mfx.mfxPrm12,65012029,4,213,4,int,4,4,"12768,52768",32768
fm.pat.mfx.mfxPrm13,65012033,4,217,4,int,4,4,"12768,52768",32768
fm.pat.mfx.mfxPrm14,65012037,4,221,4,int,4,4,"12768,52768",32768
fm.pat.mfx.mfxPrm15,65012041,4,225,4,int,4,4,"12768,52768",32768
fm.pat.mfx.mfxPrm16,65012045,4,229,4,int,4,4,"12768,52768",32768
fm.pat.mfx.mfxPrm17,65012049,4,233,4,int,4,4,"12768,52768",32768
fm.pat.mfx.mfxPrm18,65012053,4,237,4,int,4,4,"12768,52768",32768
fm.pat.mfx.mfxPrm19,65012057,4,241,4,int,4,4,"12768,52768",32768
fm.pat.mfx.mfxPrm20,65012061,4,245,4,int,4,4,"12768,52768",32768
fm.pat.mfx.mfxPrm21,65012065,4,249,4,int,4,4,"12768,52768",32768
fm.pat.mfx.mfxPrm22,65012069,4,253,4,int,4,4,"12768,52768",32768
fm.pat.mfx.mfxPrm23,65012073,4,257,4,int,4,4,"12768,52768",32768
fm.pat.mfx.mfxPrm24,65012077,4,261,4,int,4,4,"12768,52768",32768
fm.pat.mfx.mfxPrm25,65012081,4,265,4,int,4,4,"12768,52768",32768
fm.pat.mfx.mfxPrm26,65012085,4,269,4,int,4,4,"12768,52768",32768
fm.pat.mfx.mfxPrm27,65012089,4,273,4,int,4,4,"12768,52768",32768
fm.pat.mfx.mfxPrm28,65012093,4,277,4,int,4,4,"12768,52768",32768
fm.pat.mfx.mfxPrm29,65012097,4,281,4,int,4,4,"12768,52768",32768
fm.pat.mfx.mfxPrm30,65012101,4,285,4,int,4,4,"12768,52768",32768
fm.pat.mfx.mfxPrm31,65012105,4,289,4,int,4,4,"12768,52768",32768
fm.pat.mfx.mfxPrm32,65012109,4,293,4,int,4,4,"12768,52768",32768
fm.pat.cho.choType,65012224,1,297,1,int,1,7,"0,3",0
fm.pat.cho.CHORUS LEVEL,65012225,1,298,1,int,1,7,"0,127",127
fm.pat.cho.choOutAssign,65012226,1,299,1,int,1,7,"0,1",0
fm.pat.cho.choOutSel,65012227,1,300,1,int,1,7,"0,2",0
fm.pat.cho.choPrm1,65012228,4,301,4,int,4,4,"12768,52768",32768
fm.pat.cho.choPrm2,65012232,4,305,4,int,4,4,"12768,52768",32768
fm.pat.cho.choPrm3,65012236,4,309,4,int,4,4,"12768,52768",32768
fm.pat.cho.choPrm4,65012240,4,313,4,int,4,4,"12768,52768",32768
fm.pat.cho.choPrm5,65012244,4,317,4,int,4,4,"12768,52768",32768
fm.pat.cho.choPrm6,65012248,4,321,4,int,4,4,"12768,52768",32768
fm.pat.cho.choPrm7,65012252,4,325,4,int,4,4,"12768,52768",32768
fm.pat.cho.choPrm8,65012256,4,329,4,int,4,4,"12768,52768",32768
