ValuePath,MemoryAddress,MemorySize,FileAddress,FileSize,PrimitiveTypeName,PrimitiveTypeLength,PrimitiveTypeBits,Range,DefaultValue
vm.vs.panelSize,268419076,1,10382,1,int,1,7,"0,1",0
vm.vs.panelDetail,268419077,1,10383,1,int,1,7,"0,1",0
vm.vs.panelPatch,268419078,1,10384,1,int,1,7,"0,1",0
vm.vs.patchManager,268419079,1,10385,1,int,1,7,"0,1",0
vm.vs.patchListMain,268419080,1,10386,1,int,1,7,"0,1",0
vm.vs.patchListSub,268419081,1,10387,1,int,1,7,"0,1",0
vm.vs.activation,268419082,1,10388,1,int,1,7,"0,2",0
vm.vs.dm,268419083,1,10389,1,int,1,7,"-3,3",0
vm.vs.velSense,268419084,1,10390,1,int,1,7,"0,1",1
vm.vs.patchType,268419085,1,10391,1,int,1,7,"0,1",0
vm.vs.bankId,268419071,4,10377,4,int,4,4,"0,65535",0
vm.vs.bankId,268419071,4,10377,4,int,4,4,"0,65535",0
vm.vs.patchId,268419071,1,10377,1,int,1,7,"0,127",0
vm.vs.patchId,268419071,1,10377,1,int,1,7,"0,127",0
vm.vs.tmpPatchType,268419086,1,10392,1,int,1,7,"0,1",0
vm.vs.dawSync,268419087,1,10393,1,int,1,7,"0,1",1
vm.vs.dragDrop,268419088,1,10394,1,int,1,7,"0,1",1
vm.vs.setup,268419089,1,10395,1,int,1,7,"0,1",0
vm.vs.updateSetup,268419090,1,10396,1,int,1,7,"0,1",0
vm.vs.noteVar,268419091,1,10397,1,int,1,7,"0,1",0
vm.vs.editVar,268419092,1,10398,1,int,1,7,"0,8",8
vm.vs.updateVar,268419093,1,10399,1,int,1,7,"0,1",0
vm.vs.acc,268419094,1,10400,1,int,1,7,"0,1",0
vm.vs.legato,268419095,1,10401,1,int,1,7,"0,1",0
vm.vs.randMode,268419096,1,10402,1,int,1,7,"0,1",0
vm.vs.randNoteRate,268419097,1,10403,1,int,1,7,"0,100",50
vm.vs.randGateRate,268419098,1,10404,1,int,1,7,"0,100",75
vm.vs.randAccRate,268419099,1,10405,1,int,1,7,"0,100",50
vm.vs.randLegatoRate,268419100,1,10406,1,int,1,7,"0,100",50
vm.vs.randNoteEnable,268419101,1,10407,1,int,1,7,"0,1",1
vm.vs.randGateEnable,268419102,1,10408,1,int,1,7,"0,1",1
vm.vs.randAccEnable,268419103,1,10409,1,int,1,7,"0,1",1
vm.vs.randLegatoEnable,268419104,1,10410,1,int,1,7,"0,1",1
vm.vs.randRoot,268419105,1,10411,1,int,1,7,"12,84",28
vm.vs.randScale,268419106,2,10412,2,int,2,7,"0,4095",2228
vm.vs.randLower,268419108,1,10414,1,int,1,7,"12,84",28
vm.vs.randUpper,268419109,1,10415,1,int,1,7,"12,84",47
vm.vs.seqStart,268419110,1,10416,1,int,1,7,"0,1",0
vm.vs.writePatch,268419111,1,10417,1,int,1,7,"0,1",0
vm.vs.auth,268419112,1,10418,1,int,1,7,"0,1",0
vm.vs.updateAuth,268419113,1,10419,1,int,1,7,"0,1",0
vm.vs.authDummy,268419114,32,10420,32,string,2,7,,
vm.ks.onVel,268419200,1,10452,1,int,1,7,"0,127",0
vm.ks.offVel,268419201,1,10453,1,int,1,7,"1,127",64
vm.ks.ch,268419202,1,10454,1,int,1,7,"0,15",0
dm.SYSTEM.COM.Local SW,0,1,10455,1,int,1,7,"0,2",1
dm.SYSTEM.COM.Master Tune (SYSTEM-1),1,1,10456,1,int,1,7,"0,20",10
dm.SYSTEM.COM.MASTER TUNE,2,2,10457,2,int,2,4,"0,200",100
dm.SETUP.ARP.DUMMY,2621440,1,10459,1,int,1,7,"0,1",0
dm.SETUP.SCAT.DUMMY,2883584,1,10460,1,int,1,7,"0,9",0
dm.SYNTH.COM.VOLUME,4194304,2,10461,2,int,2,4,"0,255",128
dm.SYNTH.COM.TRANSPOSE,4194306,1,10463,1,int,1,7,"0,11",0
dm.SYNTH.COM.TEMPO,4194307,3,10464,3,int,3,4,"0,2600",880
